Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
3696cf8e-17bc-78a7-d169-f3eb0bf12a85,1962-06-22,1993-12-11,999-87-8636,S99956552,X24789698X,Ms.,Lora418,Prohaska837,,,S,black,nonhispanic,F,North Reading  Massachusetts  US,546 Grimes Throughway,Westford,Massachusetts,Middlesex County,,00000,42.602761447078294,-71.45860499501609,225205.51,1027644.06,548049
9cf035b6-fceb-1586-ebc6-d1792f49c6f2,1967-05-18,,999-11-7985,S99962572,X9829024X,Mrs.,Claretha922,Turner526,,Schmeler639,D,white,nonhispanic,F,Worcester  Massachusetts  US,217 Sanford Branch,Monson Center,Massachusetts,Hampden County,,00000,42.10273778036998,-72.30937128302085,651682.46,414419.64,96593
97810676-6c31-cb78-e2ed-4a60ef70be16,2016-01-11,,999-85-2728,,,,Danelle47,Padberg411,,,,white,nonhispanic,F,West Dennis  Massachusetts  US,827 Lehner Skyway,Melrose,Massachusetts,Middlesex County,25017,02176,42.465871996921386,-71.1083466373301,7477.16,9805.01,28629
da0bd2bb-c6a1-cc1f-5ece-f72c4bd3dc74,1972-03-10,,999-65-5790,S99955007,X56336721X,Mr.,Víctor493,Gómez206,,,M,white,hispanic,M,Portsmouth  Saint John Parish  DM,281 Leuschke Branch Apt 16,Pittsfield,Massachusetts,Berkshire County,25003,01201,42.40100614665167,-73.29785655964893,97226.80,963856.38,72291
deb728b2-1ef4-5870-b554-41080ed46ef2,2000-07-30,,999-35-1647,S99951828,X2128481X,Mr.,Beau391,Herzog843,,,,white,nonhispanic,M,Springfield  Massachusetts  US,1032 Bogan Lane Unit 3,Braintree,Massachusetts,Norfolk County,25021,02184,42.24796435139821,-70.96444778162916,10596.26,102300.93,24923
27d5df84-99d7-4918-48bf-71a2b2fbc2d0,1962-06-22,,999-23-8941,S99971613,X24347220X,Ms.,Krissy321,Gusikowski974,,,S,black,nonhispanic,F,Boston  Massachusetts  US,263 Willms Fork Unit 19,Westford,Massachusetts,Middlesex County,,00000,42.58020642104118,-71.44012247895255,310892.45,615751.50,548049
7354ca9b-0b75-eaf7-2b5f-96e7f9debd39,2014-05-10,,999-17-6556,,,,Deloise241,Wolf938,,,,white,nonhispanic,F,Ware  Massachusetts  US,179 Ankunding Loaf,Berlin,Massachusetts,Worcester County,,00000,42.36282758416677,-71.59907852640619,19059.35,12319.12,111589
270c95b8-387e-0d4c-9162-e0dbba4830cd,1989-11-17,,999-92-3513,S99932847,X86548578X,Ms.,Terra840,Pagac496,,,S,white,nonhispanic,F,Beverly  Massachusetts  US,798 Jacobi Terrace,Gloucester,Massachusetts,Essex County,25009,01930,42.60417170918079,-70.63630406463311,175832.99,787480.37,80437
84e6d48b-60af-81b0-31bb-a8ecb7eb881a,2024-01-16,,999-93-5832,,,,Florinda19,Hoppe518,,,,white,nonhispanic,F,Wilmington  Massachusetts  US,167 Casper Center,Fairhaven,Massachusetts,Bristol County,,00000,41.655810600568216,-70.8723557915718,100.00,694.94,31257
959c5bb5-e4c7-caa1-713b-e959d03973bd,2001-08-31,,999-70-3360,S99973111,X70801661X,Mr.,Nestor901,Mills423,,,,white,nonhispanic,M,Weston  Massachusetts  US,365 Klein Row Unit 64,Waltham,Massachusetts,Middlesex County,25017,02472,42.39748437408951,-71.2386935957111,18228.78,18292.50,128706
23ce6ed7-ce96-35f3-71fb-84f20e38956f,2004-02-22,,999-92-8757,S99989271,,Mr.,Donovan745,Kuhic920,,,,white,nonhispanic,M,Billerica  Massachusetts  US,334 Goyette Skyway,Acton,Massachusetts,Middlesex County,,00000,42.484048895085145,-71.39673616957897,48863.14,0.00,92878
3525e2a5-0217-e420-2b1d-fc9024ecbe84,1992-09-09,,999-80-3096,S99998005,X11199876X,Mr.,Van763,Grady603,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,245 Hauck Bypass,Otis,Massachusetts,Berkshire County,,00000,42.20502819297794,-73.10779628101878,38465.71,235.89,57339
c90a9c13-0ae9-783a-f2f3-975427ce9a91,2002-04-25,,999-55-9669,S99981353,X37306256X,Ms.,Tori754,Romaguera67,,,,white,nonhispanic,F,Somerville  Massachusetts  US,642 McCullough Course Unit 35,Lowell,Massachusetts,Middlesex County,25017,01852,42.65114324074267,-71.31371275605893,90595.55,822848.80,42874
a5337ee7-fa6b-c88a-5cc2-10b3290b34e1,1975-02-04,,999-71-8760,S99955757,X30850681X,Ms.,Gertrude228,Frami345,,,S,white,nonhispanic,F,New Bedford  Massachusetts  US,348 Beier Viaduct Suite 45,Woburn,Massachusetts,Middlesex County,25017,01890,42.46614359468526,-71.17973277737487,843206.17,1103746.01,94433
df122f8f-6fc0-9a75-1cbb-8f79c6ee3c17,1999-03-29,,999-47-3095,S99952812,X3352830X,Mr.,Willard975,Tillman293,,,,asian,nonhispanic,M,Quincy  Massachusetts  US,986 Jerde Lock,Framingham,Massachusetts,Middlesex County,25017,01702,42.299394977310875,-71.48527593785484,39141.02,25390.95,187879
52179433-0e97-2294-3aca-27777b71bae7,1977-05-24,,999-45-6600,S99980334,X65359258X,Mr.,Deshawn686,Rutherford999,,,M,white,nonhispanic,M,Braintree  Massachusetts  US,819 Sauer Bay,Ludlow,Massachusetts,Hampden County,,00000,42.22500533688738,-72.49995737698443,14716.94,150281.18,4603
1e7d45ae-fc74-c2d1-ff30-d39b90251c39,2023-04-16,,999-44-4197,,,,Kory651,Dibbert990,,,,white,nonhispanic,M,Westwood  Massachusetts  US,837 Dicki Corner Suite 59,Everett,Massachusetts,Middlesex County,25017,02148,42.46468357537879,-71.08343835494328,100.00,3986.93,3449
836cb026-bd2b-cf20-5f72-1d7a31f8464b,1969-02-15,,999-93-3520,S99958863,X3659914X,Mrs.,Retha410,Mraz590,,Kohler843,M,white,nonhispanic,F,Lowell  Massachusetts  US,567 Orn Esplanade Unit 69,Douglas,Massachusetts,Worcester County,,00000,42.0753825587245,-71.73505699824936,501831.69,291212.78,97957
c70b2c18-964f-db26-dd37-9d5aa16d5022,1978-04-09,,999-85-5110,S99968874,X42943219X,Mrs.,Sharlene906,Roob72,,Schiller186,D,other,nonhispanic,F,Methuen  Massachusetts  US,172 Cole Crossroad,East Bridgewater,Massachusetts,Plymouth County,,00000,42.03498185267073,-70.91665230257927,273392.72,632988.49,131683
2267c1c7-68f1-bac3-9ded-c6af04b54b6f,1946-01-22,,999-59-4035,S99983517,X79264897X,Mr.,Nathan164,Sauer652,,,M,black,nonhispanic,M,Medford  Massachusetts  US,406 Lowe Bypass Suite 95,Bridgewater,Massachusetts,Plymouth County,25023,02324,41.936175371364236,-70.99474622297136,15336.23,349556.61,19285
ce2152f0-100a-c26a-c42d-f0ba13fac025,2015-01-05,,999-53-5264,,,,Theressa101,Cummerata161,,,,asian,nonhispanic,F,Beijing  Beijing Municipality  CN,846 Kshlerin Gardens Unit 22,Lawrence,Massachusetts,Essex County,25009,01840,42.745682102737206,-71.13530618815086,26464.87,1936.39,70466
f88871e8-e5ae-64a9-2561-18aaac63e716,1959-11-25,2013-05-20,999-14-6692,S99942144,X24894814X,Mrs.,Nada112,Hermiston71,,Deckow585,D,white,nonhispanic,F,Middleborough Center  Massachusetts  US,969 Keebler Ville Unit 94,Plymouth,Massachusetts,Plymouth County,25023,02360,41.915052418073856,-70.63619346651797,196977.54,1457122.23,33181
31650935-61f1-c8e0-359c-fd655c6664ee,1972-03-14,,999-31-1255,S99981103,X18340085X,Mr.,Hobert364,Lynch190,,,M,black,nonhispanic,M,Danvers  Massachusetts  US,1035 Lockman Green,Quincy,Massachusetts,Norfolk County,25021,02186,42.24762313396046,-70.9916450007682,79188.20,60244.84,33393
e71c4e75-9d0d-20f7-c0dc-3cc7fd0000e7,1969-12-27,,999-53-8499,S99938395,X27540161X,Mrs.,Mozell819,Effertz744,,Gottlieb798,M,white,nonhispanic,F,Somerset  Massachusetts  US,700 Kozey Arcade,Pittsfield,Massachusetts,Berkshire County,25003,01201,42.48536687176503,-73.28428029865346,755400.27,725305.83,43482
33a73cb3-976b-46a1-1029-1c8bb211ec38,2005-03-01,,999-80-9838,S99989922,,Mr.,Dallas143,Sauer652,,,,white,nonhispanic,M,Lowell  Massachusetts  US,631 Pfeffer Gateway,Southborough,Massachusetts,Worcester County,,00000,42.2571441585549,-71.49054653135939,27516.05,9814.77,29491
40e04356-3cc2-fa9e-5825-29d73d909a16,1992-08-27,2023-01-02,999-63-7618,S99985917,X72139159X,Mr.,Ramón841,Palacios784,,,M,asian,hispanic,M,Juarez  Chihuahua  MX,311 Bechtelar Dale Unit 13,West Newbury,Massachusetts,Essex County,,00000,42.80489445834256,-70.96381655848074,35246.01,115412.57,189848
bbe73b19-b973-b482-ae83-f30ef41daabc,1962-12-19,,999-83-6217,S99975564,X2192878X,Mr.,Wally311,Von197,,,D,white,nonhispanic,M,Norton  Massachusetts  US,219 Runolfsdottir Track,Hamilton,Massachusetts,Essex County,,00000,42.67063435070702,-70.86300881176345,179073.59,66535.52,114690
d7f90aed-0b3e-3a5a-c7d0-b7de918e1c53,1959-11-25,2014-08-02,999-22-3213,S99994065,X78118284X,Ms.,Freddie621,Hermann103,,,S,white,nonhispanic,F,Chicopee  Massachusetts  US,612 Adams Vale,Plymouth,Massachusetts,Plymouth County,25023,02360,41.88835963320065,-70.6590873113035,392290.48,1842081.69,33181
ebbad306-4611-9265-7d91-b0a4200aeab4,1992-08-27,,999-71-7553,S99944339,X57012288X,Mr.,Rodrigo242,Ruiz676,,,M,asian,hispanic,M,Gaudalajara  Jalisco  MX,994 Kerluke Trail Apt 44,West Newbury,Massachusetts,Essex County,,00000,42.75850314492193,-70.98735819988161,29350.98,6717.29,189848
0241b4c3-46e3-83a4-be4a-1bde39c406aa,1972-03-31,,999-90-2325,S99967549,X10959880X,Mr.,Manuel446,Rosario163,,,M,black,hispanic,M,Salisbury  Saint Joseph Parish  DM,148 Casper Rest,Chelmsford,Massachusetts,Middlesex County,,00000,42.58649309176699,-71.38373704896553,64591.51,2432.34,344550
dc3ec108-c89d-e870-7fde-3519930f90dd,1965-10-05,,999-95-3940,S99977114,X51378057X,Mrs.,Ayanna800,Treutel973,,Doyle959,M,white,nonhispanic,F,Whitman  Massachusetts  US,197 Kuhlman Common Unit 77,Whitman,Massachusetts,Plymouth County,,00000,42.0941331685719,-70.93700568198508,1235061.22,153448.87,95613
56cf6dec-1384-fa04-ce28-ddab79d21dde,1944-12-15,,999-82-9467,S99982509,X45868526X,Mr.,Ed239,Bartoletti50,,,M,white,nonhispanic,M,Danvers  Massachusetts  US,556 Romaguera Light,Lawrence,Massachusetts,Essex County,25009,01843,42.742781593723684,-71.13365837314132,89704.16,58963.22,96502
632c5337-1425-eae4-0817-7d9c3bc8470b,1959-11-25,,999-93-9840,S99912486,X26071803X,Mrs.,Destiny774,Eichmann909,,Rau926,M,white,nonhispanic,F,Springfield  Massachusetts  US,511 Doyle Vista Unit 75,Plymouth,Massachusetts,Plymouth County,25023,02360,41.88390679899156,-70.67489853093588,155161.30,1372853.74,33181
